county_name,precinct_name,office_title,candidate_ballot_name,yes_votes,no_votes,,
Livingston,WHEELING TOWNSHIP,Constitutional Amendment No. 1,,55,67,,
Livingston,ABSENTEE,Constitutional Amendment No. 1,,273,184,,
Livingston,FEDERAL,Constitutional Amendment No. 1,,1,0,,
Macon,MACON WARD 1,State Senator - District 18,Cindy O'Laughlin,529,,,
Macon,MACON WARD 2,State Senator - District 18,Cindy O'Laughlin,389,,,
Macon,MACON WARD 3,State Senator - District 18,Cindy O'Laughlin,196,,,
Macon,MACON WARD 4,State Senator - District 18,Cindy O'Laughlin,244,,,
Macon,MACON EXPO CENTER,State Senator - District 18,Cindy O'Laughlin,1056,,,
Macon,ATLANTA,State Senator - District 18,Cindy O'Laughlin,325,,,
Macon,LAPLATA,State Senator - District 18,Cindy O'Laughlin,563,,,
Macon,BEVIER,State Senator - District 18,Cindy O'Laughlin,550,,,
Macon,CALLAO,State Senator - District 18,Cindy O'Laughlin,221,,,
Macon,NEW CAMBRIA,State Senator - District 18,Cindy O'Laughlin,191,,,
Macon,ETHEL,State Senator - District 18,Cindy O'Laughlin,74,,,
Macon,ABSENTEE,State Senator - District 18,Cindy O'Laughlin,294,,,
Macon,MACON WARD 1,State Senator - District 18,Crystal Stephens,214,,,
Macon,MACON WARD 2,State Senator - District 18,Crystal Stephens,199,,,
Macon,MACON WARD 3,State Senator - District 18,Crystal Stephens,111,,,
Macon,MACON WARD 4,State Senator - District 18,Crystal Stephens,135,,,
Macon,MACON EXPO CENTER,State Senator - District 18,Crystal Stephens,334,,,
Macon,ATLANTA,State Senator - District 18,Crystal Stephens,126,,,
Macon,LAPLATA,State Senator - District 18,Crystal Stephens,200,,,
Macon,BEVIER,State Senator - District 18,Crystal Stephens,159,,,
Macon,CALLAO,State Senator - District 18,Crystal Stephens,76,,,
Macon,NEW CAMBRIA,State Senator - District 18,Crystal Stephens,85,,,
Macon,ETHEL,State Senator - District 18,Crystal Stephens,28,,,
Macon,ABSENTEE,State Senator - District 18,Crystal Stephens,140,,,
Macon,MACON WARD 1,State Representative - District 6,Tim Remole,568,,,
Macon,MACON WARD 2,State Representative - District 6,Tim Remole,435,,,
Macon,MACON WARD 3,State Representative - District 6,Tim Remole,216,,,
Macon,MACON WARD 4,State Representative - District 6,Tim Remole,275,,,
Macon,MACON EXPO CENTER,State Representative - District 6,Tim Remole,1153,,,
Macon,ATLANTA,State Representative - District 6,Tim Remole,352,,,
Macon,LAPLATA,State Representative - District 6,Tim Remole,614,,,
Macon,BEVIER,State Representative - District 6,Tim Remole,581,,,
Macon,CALLAO,State Representative - District 6,Tim Remole,241,,,
Macon,NEW CAMBRIA,State Representative - District 6,Tim Remole,196,,,
Macon,ETHEL,State Representative - District 6,Tim Remole,79,,,
Macon,ABSENTEE,State Representative - District 6,Tim Remole,349,,,
Macon,MACON WARD 1,State Representative - District 6,Mitch Wrenn,184,,,
Macon,MACON WARD 2,State Representative - District 6,Mitch Wrenn,159,,,
Macon,MACON WARD 3,State Representative - District 6,Mitch Wrenn,96,,,
Macon,MACON WARD 4,State Representative - District 6,Mitch Wrenn,111,,,
Macon,MACON EXPO CENTER,State Representative - District 6,Mitch Wrenn,265,,,
Macon,ATLANTA,State Representative - District 6,Mitch Wrenn,103,,,
Macon,LAPLATA,State Representative - District 6,Mitch Wrenn,163,,,
Macon,BEVIER,State Representative - District 6,Mitch Wrenn,135,,,
Macon,CALLAO,State Representative - District 6,Mitch Wrenn,59,,,
Macon,NEW CAMBRIA,State Representative - District 6,Mitch Wrenn,80,,,
Macon,ETHEL,State Representative - District 6,Mitch Wrenn,27,,,
Macon,ABSENTEE,State Representative - District 6,Mitch Wrenn,125,,,
Macon,MACON WARD 1,Constitutional Amendment No. 1,,332,400,,
Macon,MACON WARD 2,Constitutional Amendment No. 1,,278,296,,
Macon,MACON WARD 3,Constitutional Amendment No. 1,,149,152,,
Macon,MACON WARD 4,Constitutional Amendment No. 1,,180,198,,
Macon,MACON EXPO CENTER,Constitutional Amendment No. 1,,578,797,,
Macon,ATLANTA,Constitutional Amendment No. 1,,187,253,,
Macon,LAPLATA,Constitutional Amendment No. 1,,363,389,,
Macon,BEVIER,Constitutional Amendment No. 1,,286,410,,
Macon,CALLAO,Constitutional Amendment No. 1,,124,174,,
Macon,NEW CAMBRIA,Constitutional Amendment No. 1,,122,143,,
Macon,ETHEL,Constitutional Amendment No. 1,,45,56,,
Macon,ABSENTEE,Constitutional Amendment No. 1,,238,216,,
Madison,WARD I (FREDERICKTOWN),State Representative - District 145,Rick Francis,410,,,
Madison,WARD II (FREDERICKTOWN),State Representative - District 145,Rick Francis,227,,,
Madison,WARD III (FREDERICKTOWN),State Representative - District 145,Rick Francis,286,,,
Madison,ST. FRANCOIS,State Representative - District 145,Rick Francis,462,,,
Madison,CASTOR,State Representative - District 145,Rick Francis,1051,,,
Madison,CENTRAL,State Representative - District 145,Rick Francis,324,,,
Madison,MARQUAND,State Representative - District 145,Rick Francis,216,,,
Madison,ABSENTEE,State Representative - District 145,Rick Francis,418,,,
Madison,PROVISIONAL,State Representative - District 145,Rick Francis,2,,,
Madison,WARD I (FREDERICKTOWN),State Representative - District 145,Ronald G. Pember,136,,,
Madison,WARD II (FREDERICKTOWN),State Representative - District 145,Ronald G. Pember,70,,,
Madison,WARD III (FREDERICKTOWN),State Representative - District 145,Ronald G. Pember,90,,,
Madison,ST. FRANCOIS,State Representative - District 145,Ronald G. Pember,126,,,
Madison,CASTOR,State Representative - District 145,Ronald G. Pember,263,,,
Madison,CENTRAL,State Representative - District 145,Ronald G. Pember,105,,,
Madison,MARQUAND,State Representative - District 145,Ronald G. Pember,64,,,
Madison,ABSENTEE,State Representative - District 145,Ronald G. Pember,106,,,
Madison,WARD I (FREDERICKTOWN),Constitutional Amendment No. 1,,273,259,,
Madison,WARD II (FREDERICKTOWN),Constitutional Amendment No. 1,,161,132,,
Madison,WARD III (FREDERICKTOWN),Constitutional Amendment No. 1,,198,174,,
Madison,ST. FRANCOIS,Constitutional Amendment No. 1,,307,277,,
Madison,CASTOR,Constitutional Amendment No. 1,,635,657,,
Madison,CENTRAL,Constitutional Amendment No. 1,,219,208,,
Madison,MARQUAND,Constitutional Amendment No. 1,,141,141,,
Madison,ABSENTEE,Constitutional Amendment No. 1,,286,217,,
Madison,PROVISIONAL,Constitutional Amendment No. 1,,0,3,,
Maries,BRINKTOWN,State Senator - District 6,Mike Bernskoetter,157,,,
Maries,HAYDEN HEIGHTS,State Senator - District 6,Mike Bernskoetter,229,,,
Maries,HODGEVILLE,State Senator - District 6,Mike Bernskoetter,125,,,
Maries,MASON RIDGE,State Senator - District 6,Mike Bernskoetter,211,,,
Maries,SAFE,State Senator - District 6,Mike Bernskoetter,186,,,
Maries,SANTEE,State Senator - District 6,Mike Bernskoetter,184,,,
Maries,VICHY,State Senator - District 6,Mike Bernskoetter,258,,,
Maries,BELLE,State Senator - District 6,Mike Bernskoetter,770,,,
Maries,FEDERAL,State Senator - District 6,Mike Bernskoetter,0,,,
Maries,VIENNA,State Senator - District 6,Mike Bernskoetter,660,,,
Maries,ABSENTEE,State Senator - District 6,Mike Bernskoetter,186,,,
Maries,BRINKTOWN,State Senator - District 6,Nicole Thompson,39,,,
Maries,HAYDEN HEIGHTS,State Senator - District 6,Nicole Thompson,42,,,
Maries,HODGEVILLE,State Senator - District 6,Nicole Thompson,35,,,
Maries,MASON RIDGE,State Senator - District 6,Nicole Thompson,57,,,
Maries,SAFE,State Senator - District 6,Nicole Thompson,43,,,
Maries,SANTEE,State Senator - District 6,Nicole Thompson,34,,,
Maries,VICHY,State Senator - District 6,Nicole Thompson,61,,,
Maries,BELLE,State Senator - District 6,Nicole Thompson,250,,,
Maries,FEDERAL,State Senator - District 6,Nicole Thompson,0,,,
Maries,VIENNA,State Senator - District 6,Nicole Thompson,204,,,
Maries,ABSENTEE,State Senator - District 6,Nicole Thompson,79,,,
Maries,BRINKTOWN,State Senator - District 6,Steven Wilson,1,,,
Maries,HAYDEN HEIGHTS,State Senator - District 6,Steven Wilson,3,,,
Maries,HODGEVILLE,State Senator - District 6,Steven Wilson,0,,,
Maries,MASON RIDGE,State Senator - District 6,Steven Wilson,3,,,
Maries,SAFE,State Senator - District 6,Steven Wilson,3,,,
Maries,SANTEE,State Senator - District 6,Steven Wilson,8,,,
Maries,VICHY,State Senator - District 6,Steven Wilson,9,,,
Maries,BELLE,State Senator - District 6,Steven Wilson,21,,,
Maries,FEDERAL,State Senator - District 6,Steven Wilson,0,,,
Maries,VIENNA,State Senator - District 6,Steven Wilson,8,,,
Maries,ABSENTEE,State Senator - District 6,Steven Wilson,1,,,
Maries,BRINKTOWN,State Representative - District 62,Tom Hurst,166,,,
Maries,HAYDEN HEIGHTS,State Representative - District 62,Tom Hurst,244,,,
Maries,HODGEVILLE,State Representative - District 62,Tom Hurst,125,,,
Maries,MASON RIDGE,State Representative - District 62,Tom Hurst,222,,,
Maries,SAFE,State Representative - District 62,Tom Hurst,200,,,
Maries,SANTEE,State Representative - District 62,Tom Hurst,193,,,
Maries,VICHY,State Representative - District 62,Tom Hurst,277,,,
Maries,BELLE,State Representative - District 62,Tom Hurst,851,,,
Maries,FEDERAL,State Representative - District 62,Tom Hurst,0,,,
Maries,VIENNA,State Representative - District 62,Tom Hurst,725,,,
Maries,ABSENTEE,State Representative - District 62,Tom Hurst,202,,,
Maries,BRINKTOWN,State Representative - District 62,Ashley D. Fajkowski,34,,,
Maries,HAYDEN HEIGHTS,State Representative - District 62,Ashley D. Fajkowski,34,,,
Maries,HODGEVILLE,State Representative - District 62,Ashley D. Fajkowski,32,,,
Maries,MASON RIDGE,State Representative - District 62,Ashley D. Fajkowski,54,,,
Maries,SAFE,State Representative - District 62,Ashley D. Fajkowski,35,,,
Maries,SANTEE,State Representative - District 62,Ashley D. Fajkowski,30,,,
Maries,VICHY,State Representative - District 62,Ashley D. Fajkowski,55,,,
Maries,BELLE,State Representative - District 62,Ashley D. Fajkowski,205,,,
Maries,FEDERAL,State Representative - District 62,Ashley D. Fajkowski,0,,,
Maries,VIENNA,State Representative - District 62,Ashley D. Fajkowski,167,,,
Maries,ABSENTEE,State Representative - District 62,Ashley D. Fajkowski,68,,,
Maries,BRINKTOWN,Constitutional Amendment No. 1,,105,94,,
Maries,HAYDEN HEIGHTS,Constitutional Amendment No. 1,,109,166,,
Maries,HODGEVILLE,Constitutional Amendment No. 1,,76,76,,
Maries,MASON RIDGE,Constitutional Amendment No. 1,,132,141,,
Maries,SAFE,Constitutional Amendment No. 1,,100,130,,
Maries,SANTEE,Constitutional Amendment No. 1,,101,122,,
Maries,VICHY,Constitutional Amendment No. 1,,134,197,,
Maries,BELLE,Constitutional Amendment No. 1,,484,545,,
Maries,FEDERAL,Constitutional Amendment No. 1,,0,1,,
Maries,VIENNA,Constitutional Amendment No. 1,,413,447,,
Maries,ABSENTEE,Constitutional Amendment No. 1,,146,120,,
Marion,1W-1P HANN. EMERG. SERV.,State Representative - District 5,Louis Riggs,402,,,
Marion,1W-2P FIRE STATION #3,State Representative - District 5,Louis Riggs,438,,,
Marion,2W-1P FIRST ASSEMBLY OF GOD,State Representative - District 5,Louis Riggs,375,,,
Marion,2W-2P DOUGLASS COMM. SERV.,State Representative - District 5,Louis Riggs,292,,,
Marion,3W-1P TRUE CHURCH,State Representative - District 5,Louis Riggs,325,,,
Marion,4W-2P AD. COONTZ ARMORY,State Representative - District 5,Louis Riggs,391,,,
Marion,5W-1P PRINCE AVE BCFH,State Representative - District 5,Louis Riggs,582,,,
Marion,6W AMERICAN LEGION POST HOME,State Representative - District 5,Louis Riggs,995,,,
Marion,MILLER/CLOVER ROAD CHRISTIAN CHURCH,State Representative - District 5,Louis Riggs,409,,,
Marion,LIBERTY/MONSIGNOR FARISCHON HALL,State Representative - District 5,Louis Riggs,1226,,,
Marion,SOUTH RIVER/IMMANUEL LUTHERN CHURCH,State Representative - District 5,Louis Riggs,141,,,
Marion,WARREN/MONROE CITY/TRI COUNTY TIRE REPAIR,State Representative - District 5,Louis Riggs,326,,,
Marion,WARREN/WARREN BAPTIST CHURCH,State Representative - District 5,Louis Riggs,123,,,
Marion,UNION/PHILADELPHIA COMMUNITY CENTER,State Representative - District 5,Louis Riggs,309,,,
Marion,ROUND GROVE/EMERSON COMMUNITY CENTER,State Representative - District 5,Louis Riggs,261,,,
Marion,FABIUS/SMILEYVILLE COMMUNITY CENTER,State Representative - District 5,Louis Riggs,207,,,
Marion,FABIUS/TAYLOR MT. OLIVE CHURCH,State Representative - District 5,Louis Riggs,227,,,
Marion,ABSENTEE,State Representative - District 5,Louis Riggs,574,,,
Marion,1W-1P HANN. EMERG. SERV.,State Representative - District 5,Joe Frese,99,,,
Marion,1W-2P FIRE STATION #3,State Representative - District 5,Joe Frese,168,,,
Marion,2W-1P FIRST ASSEMBLY OF GOD,State Representative - District 5,Joe Frese,224,,,
Marion,2W-2P DOUGLASS COMM. SERV.,State Representative - District 5,Joe Frese,160,,,
Marion,3W-1P TRUE CHURCH,State Representative - District 5,Joe Frese,279,,,
Marion,4W-2P AD. COONTZ ARMORY,State Representative - District 5,Joe Frese,207,,,
Marion,5W-1P PRINCE AVE BCFH,State Representative - District 5,Joe Frese,252,,,
Marion,6W AMERICAN LEGION POST HOME,State Representative - District 5,Joe Frese,400,,,
Marion,MILLER/CLOVER ROAD CHRISTIAN CHURCH,State Representative - District 5,Joe Frese,130,,,
Marion,LIBERTY/MONSIGNOR FARISCHON HALL,State Representative - District 5,Joe Frese,379,,,
Marion,SOUTH RIVER/IMMANUEL LUTHERN CHURCH,State Representative - District 5,Joe Frese,35,,,
Marion,WARREN/MONROE CITY/TRI COUNTY TIRE REPAIR,State Representative - District 5,Joe Frese,114,,,
Marion,WARREN/WARREN BAPTIST CHURCH,State Representative - District 5,Joe Frese,33,,,
Marion,UNION/PHILADELPHIA COMMUNITY CENTER,State Representative - District 5,Joe Frese,69,,,
Marion,ROUND GROVE/EMERSON COMMUNITY CENTER,State Representative - District 5,Joe Frese,41,,,
Marion,FABIUS/SMILEYVILLE COMMUNITY CENTER,State Representative - District 5,Joe Frese,58,,,
Marion,FABIUS/TAYLOR MT. OLIVE CHURCH,State Representative - District 5,Joe Frese,53,,,
Marion,ABSENTEE,State Representative - District 5,Joe Frese,296,,,
Marion,1W-1P HANN. EMERG. SERV.,State Senator - District 18,Cindy O'Laughlin,391,,,
Marion,1W-2P FIRE STATION #3,State Senator - District 18,Cindy O'Laughlin,425,,,
Marion,2W-1P FIRST ASSEMBLY OF GOD,State Senator - District 18,Cindy O'Laughlin,362,,,
Marion,2W-2P DOUGLASS COMM. SERV.,State Senator - District 18,Cindy O'Laughlin,295,,,
Marion,3W-1P TRUE CHURCH,State Senator - District 18,Cindy O'Laughlin,335,,,
Marion,4W-2P AD. COONTZ ARMORY,State Senator - District 18,Cindy O'Laughlin,390,,,
Marion,5W-1P PRINCE AVE BCFH,State Senator - District 18,Cindy O'Laughlin,588,,,
Marion,6W AMERICAN LEGION POST HOME,State Senator - District 18,Cindy O'Laughlin,992,,,
Marion,MILLER/CLOVER ROAD CHRISTIAN CHURCH,State Senator - District 18,Cindy O'Laughlin,389,,,
Marion,LIBERTY/MONSIGNOR FARISCHON HALL,State Senator - District 18,Cindy O'Laughlin,1252,,,
Marion,SOUTH RIVER/IMMANUEL LUTHERN CHURCH,State Senator - District 18,Cindy O'Laughlin,143,,,
Marion,WARREN/MONROE CITY/TRI COUNTY TIRE REPAIR,State Senator - District 18,Cindy O'Laughlin,337,,,
Marion,WARREN/WARREN BAPTIST CHURCH,State Senator - District 18,Cindy O'Laughlin,133,,,
Marion,UNION/PHILADELPHIA COMMUNITY CENTER,State Senator - District 18,Cindy O'Laughlin,324,,,
Marion,ROUND GROVE/EMERSON COMMUNITY CENTER,State Senator - District 18,Cindy O'Laughlin,270,,,
Marion,FABIUS/SMILEYVILLE COMMUNITY CENTER,State Senator - District 18,Cindy O'Laughlin,212,,,
Marion,FABIUS/TAYLOR MT. OLIVE CHURCH,State Senator - District 18,Cindy O'Laughlin,235,,,
Marion,ABSENTEE,State Senator - District 18,Cindy O'Laughlin,564,,,
Marion,1W-1P HANN. EMERG. SERV.,State Senator - District 18,Crystal Stephens,104,,,
Marion,1W-2P FIRE STATION #3,State Senator - District 18,Crystal Stephens,172,,,
Marion,2W-1P FIRST ASSEMBLY OF GOD,State Senator - District 18,Crystal Stephens,219,,,
Marion,2W-2P DOUGLASS COMM. SERV.,State Senator - District 18,Crystal Stephens,151,,,
Marion,3W-1P TRUE CHURCH,State Senator - District 18,Crystal Stephens,266,,,
Marion,4W-2P AD. COONTZ ARMORY,State Senator - District 18,Crystal Stephens,203,,,
Marion,5W-1P PRINCE AVE BCFH,State Senator - District 18,Crystal Stephens,240,,,
Marion,6W AMERICAN LEGION POST HOME,State Senator - District 18,Crystal Stephens,384,,,
Marion,MILLER/CLOVER ROAD CHRISTIAN CHURCH,State Senator - District 18,Crystal Stephens,143,,,
Marion,LIBERTY/MONSIGNOR FARISCHON HALL,State Senator - District 18,Crystal Stephens,345,,,
Marion,SOUTH RIVER/IMMANUEL LUTHERN CHURCH,State Senator - District 18,Crystal Stephens,33,,,
Marion,WARREN/MONROE CITY/TRI COUNTY TIRE REPAIR,State Senator - District 18,Crystal Stephens,103,,,
Marion,WARREN/WARREN BAPTIST CHURCH,State Senator - District 18,Crystal Stephens,18,,,
Marion,UNION/PHILADELPHIA COMMUNITY CENTER,State Senator - District 18,Crystal Stephens,55,,,
Marion,ROUND GROVE/EMERSON COMMUNITY CENTER,State Senator - District 18,Crystal Stephens,36,,,
Marion,FABIUS/SMILEYVILLE COMMUNITY CENTER,State Senator - District 18,Crystal Stephens,52,,,
Marion,FABIUS/TAYLOR MT. OLIVE CHURCH,State Senator - District 18,Crystal Stephens,43,,,
Marion,ABSENTEE,State Senator - District 18,Crystal Stephens,285,,,
Marion,1W-1P HANN. EMERG. SERV.,Constitutional Amendment No. 1,,274,230,,
Marion,1W-2P FIRE STATION #3,Constitutional Amendment No. 1,,328,264,,
Marion,2W-1P FIRST ASSEMBLY OF GOD,Constitutional Amendment No. 1,,381,203,,
Marion,2W-2P DOUGLASS COMM. SERV.,Constitutional Amendment No. 1,,261,191,,
Marion,3W-1P TRUE CHURCH,Constitutional Amendment No. 1,,387,214,,
Marion,4W-2P AD. COONTZ ARMORY,Constitutional Amendment No. 1,,322,262,,
Marion,5W-1P PRINCE AVE BCFH,Constitutional Amendment No. 1,,489,335,,
Marion,6W AMERICAN LEGION POST HOME,Constitutional Amendment No. 1,,807,580,,
Marion,MILLER/CLOVER ROAD CHRISTIAN CHURCH,Constitutional Amendment No. 1,,309,229,,
Marion,LIBERTY/MONSIGNOR FARISCHON HALL,Constitutional Amendment No. 1,,869,702,,
Marion,SOUTH RIVER/IMMANUEL LUTHERN CHURCH,Constitutional Amendment No. 1,,84,89,,
Marion,WARREN/MONROE CITY/TRI COUNTY TIRE REPAIR,Constitutional Amendment No. 1,,213,226,,
Marion,WARREN/WARREN BAPTIST CHURCH,Constitutional Amendment No. 1,,78,77,,
Marion,UNION/PHILADELPHIA COMMUNITY CENTER,Constitutional Amendment No. 1,,167,210,,
Marion,ROUND GROVE/EMERSON COMMUNITY CENTER,Constitutional Amendment No. 1,,145,159,,
Marion,FABIUS/SMILEYVILLE COMMUNITY CENTER,Constitutional Amendment No. 1,,133,127,,
Marion,FABIUS/TAYLOR MT. OLIVE CHURCH,Constitutional Amendment No. 1,,134,137,,
Marion,ABSENTEE,Constitutional Amendment No. 1,,543,310,,
McDonald,ANDERSON EAST/WEST,State Representative - District 159,Dirk E. Deaton,815,,,
McDonald,BUFFALO HART,State Representative - District 159,Dirk E. Deaton,151,,,
McDonald,CENTER/ELKHORN/RICHWOOD,State Representative - District 159,Dirk E. Deaton,582,,,
McDonald,ELKRIVER EAST & WEST,State Representative - District 159,Dirk E. Deaton,471,,,
McDonald,ERIE GOODMAN/ERIE MCNATT,State Representative - District 159,Dirk E. Deaton,639,,,
McDonald,MCMILLEN COY,State Representative - District 159,Dirk E. Deaton,332,,,
McDonald,MCMILLEN TIFF,State Representative - District 159,Dirk E. Deaton,116,,,
McDonald,MOUNTAIN,State Representative - District 159,Dirk E. Deaton,264,,,
McDonald,PNVL-LANAGAN,State Representative - District 159,Dirk E. Deaton,120,,,
McDonald,PINEVILLE NORTH/SOUTH,State Representative - District 159,Dirk E. Deaton,686,,,
McDonald,PRAIRIE,State Representative - District 159,Dirk E. Deaton,268,,,
